id,web_name,photo,team_name,team_short_name,position,price,selected_by_percent,total_points,minutes,goals_scored,assists,form,points_per_game,ict_index,influence,creativity,threat,status,news,chance_of_playing_next_round,availability,opponent,home,fixture_difficulty,fixture_adjustment,base_projection,projected_points,value
256,Tete,167074.jpg,Fulham,FUL,DEF,4.5,0.2,81,1791,1,0,0.0,3.7,73.9,416.0,214.1,108.0,a,,,1.0,CHE,True,,1.0,1.7908993079693412,1.79,0.3977777777777778
267,Lukić,212314.jpg,Ipswich Town,IPS,MID,5.0,0.1,67,1730,1,4,0.0,2.6,93.4,317.6,441.6,176.0,a,,,1.0,SUN,True,,1.0,1.7785596575047757,1.78,0.356
210,Wharton,496221.jpg,Crystal Palace,CRY,MID,5.5,0.4,112,2552,1,6,0.0,3.3,139.6,494.4,720.0,180.0,a,,100.0,1.0,EVE,False,,1.0,1.7831220241048766,1.78,0.32363636363636367
418,Maguire,95658.jpg,Man Utd,MUN,DEF,5.0,9.5,90,1649,1,2,0.0,3.9,63.0,381.6,62.5,184.0,a,,,1.0,HUL,False,,1.0,1.7653369877541916,1.77,0.354
214,Kamada,209400.jpg,Crystal Palace,CRY,MID,5.0,0.3,67,1899,0,2,0.0,2.4,74.5,239.2,350.1,155.0,a,,,1.0,EVE,False,,1.0,1.7618856902444018,1.76,0.352
102,Yarmoliuk,508395.jpg,Brentford,BRE,MID,5.0,1.5,104,2652,1,3,0.0,2.8,83.4,445.0,273.0,117.0,a,,,1.0,TOT,True,,1.0,1.7469157542608833,1.75,0.35
258,Castagne,166477.jpg,Fulham,FUL,DEF,4.5,0.2,61,1838,0,2,0.0,2.0,86.2,373.0,292.2,195.0,a,,,1.0,CHE,True,,1.0,1.747031403712976,1.75,0.3888888888888889
265,Berge,207189.jpg,Fulham,FUL,MID,5.0,0.4,91,2904,0,3,0.0,2.6,91.0,437.8,365.1,105.0,a,,,1.0,CHE,True,,1.0,1.7307368746143879,1.73,0.346
238,Grealish,114283.jpg,Man City,MCI,MID,6.5,0.1,79,1627,2,6,0.0,4.0,129.2,374.2,520.5,397.0,d,Foot injury - 75% chance of playing,75.0,0.75,BOU,True,,1.0,2.2481103175778543,1.69,0.26
503,Van de Ven,491279.jpg,Spurs,TOT,DEF,5.0,7.1,116,3041,4,1,0.0,3.3,99.6,683.4,95.2,218.0,a,,,1.0,BRE,False,,1.0,1.6803066839572876,1.68,0.33599999999999997
522,Gray,547701.jpg,Spurs,TOT,MID,5.0,0.2,61,1471,2,2,0.0,2.5,55.5,259.4,138.1,158.0,a,,,1.0,BRE,False,,1.0,1.6554762166094075,1.66,0.33199999999999996
325,Darlow,59735.jpg,Man Utd,MUN,GKP,4.5,0.0,71,1980,0,0,0.0,3.2,53.4,531.4,0.0,0.0,d,Unspecified injury - 75% chance of playing,75.0,0.75,HUL,False,,1.0,2.2,1.65,0.36666666666666664
91,Pinnock,231065.jpg,Brentford,BRE,DEF,4.5,0.1,14,318,0,0,0.0,3.5,12.3,88.6,1.2,33.0,a,,,1.0,TOT,True,,1.0,1.6541823033483511,1.65,0.36666666666666664
24,Nelson,200641.jpg,Arsenal,ARS,MID,5.5,0.0,13,118,0,1,0.0,1.3,10.0,42.6,32.6,29.0,a,,,1.0,COV,True,,1.0,1.597341541436896,1.6,0.29090909090909095
37,Lindelöf,184667.jpg,Aston Villa,AVL,DEF,4.5,0.2,29,942,0,1,0.0,1.7,22.7,167.8,36.6,22.0,a,,,1.0,BHA,False,,1.0,1.597341541436896,1.6,0.35555555555555557
88,Kayode,607464.jpg,Brentford,BRE,DEF,4.5,3.7,113,3258,1,2,0.0,3.1,121.7,613.8,470.2,130.0,a,,,1.0,TOT,True,,1.0,1.597341541436896,1.6,0.35555555555555557
432,Mainoo,516895.jpg,Man Utd,MUN,MID,5.5,1.3,73,1653,1,2,0.0,2.6,82.1,365.0,360.1,94.0,a,,,1.0,HUL,False,,1.0,1.5931762784505552,1.59,0.2890909090909091
87,Ajer,191866.jpg,Brentford,BRE,DEF,4.5,1.7,76,1805,0,2,0.0,2.8,62.7,401.4,59.1,165.0,a,,,1.0,TOT,True,,1.0,1.5855172384761311,1.59,0.35333333333333333
161,Lavia,514356.jpg,Chelsea,CHE,MID,5.0,0.1,13,374,0,0,0.0,1.1,9.5,34.4,46.6,14.0,a,,,1.0,FUL,False,,1.0,1.5381807436059003,1.54,0.308
315,Fatawu,531442.jpg,Ipswich Town,IPS,MID,5.5,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,1.5381807436059003,1.54,0.28
7,Lewis-Skelly,499169.jpg,Arsenal,ARS,MID,5.5,0.3,29,697,0,0,0.0,1.4,17.6,73.2,74.6,29.0,a,,,1.0,COV,True,,1.0,1.5429172221381509,1.54,0.28
69,Scott,503139.jpg,Bournemouth,BOU,MID,6.0,1.6,136,2848,3,2,0.0,3.7,139.0,597.2,482.0,314.0,a,,,1.0,MCI,False,,1.0,1.5381807436059003,1.54,0.25666666666666665
305,Davis,455084.jpg,Ipswich Town,IPS,DEF,4.0,4.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,1.5282664347292267,1.53,0.3825
506,Udogie,487053.jpg,Spurs,TOT,DEF,4.5,0.4,29,1335,0,1,0.0,1.4,49.8,207.2,187.0,103.0,a,,,1.0,BRE,False,,1.0,1.5090661234375407,1.51,0.33555555555555555
430,Mount,184341.jpg,Man Utd,MUN,MID,5.5,0.1,58,1010,3,0,0.0,2.5,58.0,201.2,214.1,165.0,a,,,1.0,HUL,False,,1.0,1.479019945774904,1.48,0.2690909090909091
116,Dunk,83299.jpg,Brighton,BHA,DEF,4.5,0.8,100,2837,1,1,0.0,3.0,98.7,649.6,125.5,210.0,a,,,1.0,AVL,True,,1.0,1.484383413138512,1.48,0.3288888888888889
304,O'Shea,216616.jpg,Ipswich Town,IPS,DEF,4.0,2.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,1.3496124847015911,1.35,0.3375
259,Diop,219924.jpg,Ipswich Town,IPS,DEF,4.0,18.6,31,812,1,0,0.0,2.4,23.0,190.8,8.0,31.0,a,,,1.0,SUN,True,,1.0,1.306210695291523,1.31,0.3275
216,Esse,606921.jpg,Crystal Palace,CRY,MID,5.0,0.1,4,40,0,0,0.0,1.0,1.5,6.8,2.7,6.0,a,,,1.0,EVE,False,,1.0,1.3015375522819157,1.3,0.26
240,Iroegbunam,490094.jpg,Everton,EVE,MID,5.0,0.1,68,1477,0,3,0.0,2.3,45.9,255.0,125.2,81.0,a,,,1.0,CRY,True,,1.0,1.3015375522819157,1.3,0.26
307,Johnson,222018.jpg,Ipswich Town,IPS,DEF,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,1.2584274448704957,1.26,0.315
374,Endo,158983.jpg,Liverpool,LIV,MID,5.0,0.0,12,170,0,1,0.0,1.5,8.0,56.0,18.1,6.0,a,,100.0,1.0,NEW,False,,1.0,1.2423767544509194,1.24,0.248
306,Greaves,449429.jpg,Ipswich Town,IPS,DEF,4.0,0.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,1.212626021887255,1.21,0.3025
488,Sangaré,210462.jpg,Nott'm Forest,NFO,MID,5.0,0.6,89,2073,2,2,0.0,3.2,76.8,434.4,205.9,126.0,a,,,1.0,LEE,True,,1.0,1.1832159566199232,1.18,0.236
408,Phillips,155405.jpg,Man City,MCI,MID,5.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,BOU,True,,1.0,1.1843067214766902,1.18,0.236
508,Davies,115556.jpg,Spurs,TOT,DEF,4.0,0.8,10,136,1,0,0.0,3.3,14.2,67.4,22.2,52.0,a,,,1.0,BRE,False,,1.0,1.1820204690327103,1.18,0.295
108,Wilson,75115.jpg,Brentford,BRE,FWD,5.5,0.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,TOT,True,,1.0,1.1240551587889271,1.12,0.20363636363636364
218,Doucouré,438464.jpg,Crystal Palace,CRY,MID,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,EVE,False,,1.0,1.1240551587889271,1.12,0.22400000000000003
58,Forster,40383.jpg,Bournemouth,BOU,GKP,4.0,3.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MCI,False,,1.0,1.1240551587889271,1.12,0.28
523,Moore,499721.jpg,Spurs,TOT,MID,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,BRE,False,,1.0,1.1240551587889271,1.12,0.22400000000000003
227,Travers,229600.jpg,Everton,EVE,GKP,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,CRY,True,,1.0,1.1240551587889271,1.12,0.22400000000000003
465,Osula,538207.jpg,Newcastle,NEW,FWD,6.0,1.3,76,805,7,1,0.0,3.2,62.2,256.6,82.6,284.0,a,,,1.0,LIV,True,,1.0,1.1240551587889271,1.12,0.18666666666666668
447,Botman,220237.jpg,Newcastle,NEW,DEF,5.0,0.4,89,1834,1,1,0.0,3.6,87.4,597.0,85.8,190.0,a,,,1.0,LIV,True,,1.0,1.0648943609579309,1.06,0.21200000000000002
236,Dewsbury-Hall,215413.jpg,Everton,EVE,MID,6.5,3.7,151,2629,8,7,0.0,4.9,166.0,619.4,601.1,438.0,a,,,1.0,CRY,True,,1.0,1.0648943609579309,1.06,0.1630769230769231
415,Dorgu,596777.jpg,Man Utd,MUN,MID,6.0,1.6,95,1440,4,4,0.0,3.7,120.3,469.0,394.2,341.0,a,,,1.0,HUL,False,,1.0,1.0648943609579309,1.06,0.17666666666666667
242,George,550615.jpg,Everton,EVE,MID,5.5,0.2,16,351,0,0,0.0,1.1,23.9,44.2,66.2,132.0,a,,,1.0,CRY,True,,1.0,1.0057335631269346,1.01,0.18363636363636363
420,Yoro,550864.jpg,Man Utd,MUN,DEF,5.0,0.8,56,1730,0,1,0.0,1.8,53.2,327.0,83.1,124.0,a,,,1.0,HUL,False,,1.0,1.0098136181497621,1.01,0.202
60,Hill,463981.jpg,Bournemouth,BOU,DEF,5.5,1.2,110,2102,0,3,0.0,3.8,86.3,579.4,161.7,119.0,a,,,1.0,MCI,False,,1.0,1.0057335631269346,1.01,0.18363636363636363
118,Igor,223434.jpg,Brighton,BHA,DEF,4.5,0.1,6,103,0,0,0.0,1.5,3.6,25.8,10.6,0.0,a,,,1.0,AVL,True,,1.0,0.9993794836935744,1.0,0.2222222222222222
301,Palmer,112520.jpg,Ipswich Town,IPS,GKP,4.0,5.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,1.0011827325245504,1.0,0.25
300,Walton,108813.jpg,Ipswich Town,IPS,GKP,4.5,0.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,0.9465727652959386,0.95,0.2111111111111111
501,Danso,135720.jpg,Spurs,TOT,DEF,5.0,0.2,63,1489,0,0,0.0,2.6,55.5,407.0,49.5,96.0,a,,,1.0,BRE,False,,1.0,0.9465727652959386,0.95,0.19
393,Khusanov,578153.jpg,Man City,MCI,DEF,5.5,2.0,67,1427,0,0,0.0,3.2,43.9,299.0,112.2,26.0,a,,,1.0,BOU,True,,1.0,0.8282511696339462,0.83,0.1509090909090909
234,Patterson,243571.jpg,Everton,EVE,DEF,4.5,0.0,22,238,0,0,0.0,3.1,8.8,65.6,6.4,17.0,a,,,1.0,CRY,True,,1.0,0.8282511696339462,0.83,0.18444444444444444
180,Woolfenden,220583.jpg,Coventry City,COV,DEF,4.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,0.8074177968510007,0.81,0.2025
41,Buendía,195546.jpg,Aston Villa,AVL,MID,6.0,1.0,102,1753,6,2,0.0,2.8,121.4,427.0,402.1,398.0,a,,,1.0,BHA,False,,1.0,0.6507687761409578,0.65,0.10833333333333334
270,Reed,153366.jpg,Fulham,FUL,MID,4.5,1.1,15,89,1,0,0.0,2.1,9.7,42.0,44.4,11.0,a,,,1.0,CHE,True,,1.0,0.5916079783099616,0.59,0.1311111111111111
268,King,577725.jpg,Fulham,FUL,MID,5.5,0.1,63,1290,1,3,0.0,2.0,73.3,207.4,198.7,336.0,a,,,1.0,CHE,True,,1.0,0.5916079783099616,0.59,0.10727272727272727
421,Heaven,606745.jpg,Man Utd,MUN,DEF,4.5,0.3,42,920,0,1,0.0,2.5,29.1,233.6,32.0,26.0,a,,,1.0,HUL,False,,1.0,0.5916079783099616,0.59,0.1311111111111111
106,Thiago,502500.jpg,Brentford,BRE,FWD,8.0,16.0,181,3282,22,1,0.0,4.8,256.9,1019.4,382.5,1170.0,a,,,1.0,TOT,True,,1.0,0.5324471804789654,0.53,0.06625
111,Steele,49262.jpg,Brighton,BHA,GKP,4.0,4.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,AVL,True,,1.0,0.5324471804789654,0.53,0.1325
255,J.Cuenca,246301.jpg,Fulham,FUL,DEF,4.5,0.0,39,935,0,0,0.0,2.6,31.2,249.6,47.2,14.0,a,,,1.0,CHE,True,,1.0,0.5324471804789654,0.53,0.11777777777777779
